team_id,team_abbreviation,season,top1_pie,top1_ts_pct,top1_efg_pct,top1_usg_pct,top1_ast_to,top1_stl,top1_blk,top1_def_rating,top1_net_rating,top1_oreb_pct,top1_dreb_pct
1610612744,GSW,2022-23,0.166,0.656,0.614,0.297,1.97,0.9,0.4,112.4,5.8,0.02,0.147
1610612744,GSW,2023-24,0.14,0.616,0.573,0.302,1.8,0.7,0.4,114.7,2.7,0.015,0.116
1610612744,GSW,2024-25,0.145,0.626,0.531,0.203,4.03,1.4,0.3,109.6,6.3,0.07,0.101
1610612745,HOU,2015-16,0.174,0.598,0.512,0.319,1.64,1.7,0.6,106.9,1.6,0.019,0.14
1610612745,HOU,2016-17,0.19,0.613,0.525,0.333,1.95,1.5,0.5,108.9,6.7,0.031,0.185
1610612745,HOU,2017-18,0.194,0.619,0.541,0.353,2.0,1.8,0.7,106.2,10.0,0.017,0.137
1610612745,HOU,2018-19,0.333,1.0,1.0,0.333,0.0,0.0,0.0,133.3,-66.7,0.0,0.0
1610612745,HOU,2019-20,0.19,0.626,0.543,0.356,1.66,1.8,0.9,108.2,5.8,0.026,0.139
1610612745,HOU,2020-21,0.139,0.591,0.574,0.255,0.89,0.8,1.2,112.6,-3.8,0.055,0.228
1610612745,HOU,2021-22,0.142,0.595,0.576,0.233,1.23,0.8,1.0,115.7,-9.1,0.051,0.265
1610612745,HOU,2022-23,0.17,0.71,0.683,0.206,0.64,0.2,0.1,96.1,18.5,0.121,0.226
1610612745,HOU,2023-24,0.157,0.56,0.529,0.247,1.2,0.1,0.1,115.3,-13.4,0.1,0.309
1610612745,HOU,2024-25,0.153,0.545,0.505,0.259,1.92,1.1,0.8,107.4,7.6,0.099,0.21
1610612746,LAC,2015-16,0.184,0.575,0.517,0.265,3.8,2.1,0.2,101.3,11.0,0.017,0.105
1610612746,LAC,2016-17,0.182,0.614,0.555,0.239,3.83,2.0,0.1,102.8,14.4,0.022,0.132
1610612746,LAC,2017-18,0.166,0.616,0.534,0.276,0.61,0.3,0.3,103.5,6.3,0.151,0.274
1610612746,LAC,2018-19,0.147,0.554,0.471,0.308,2.22,0.8,0.1,109.2,3.9,0.019,0.081
1610612746,LAC,2019-20,0.191,0.589,0.524,0.327,1.88,1.8,0.6,104.7,12.2,0.028,0.175
1610612746,LAC,2020-21,0.17,0.622,0.568,0.282,2.56,1.6,0.4,109.2,12.2,0.034,0.161
1610612746,LAC,2021-22,0.148,0.538,0.493,0.329,1.4,2.2,0.4,103.9,4.2,0.011,0.171
1610612746,LAC,2022-23,0.159,0.623,0.572,0.267,2.32,1.4,0.5,112.1,6.1,0.034,0.16
1610612746,LAC,2023-24,0.154,0.626,0.585,0.261,2.05,1.6,0.9,111.1,8.2,0.039,0.138
1610612746,LAC,2024-25,0.4,1.25,1.25,0.286,0.0,0.0,0.0,85.7,85.7,0.0,0.0
1610612747,LAL,2015-16,0.11,0.482,0.435,0.209,0.97,0.7,0.4,113.0,-14.1,0.069,0.292
1610612747,LAL,2016-17,0.114,0.535,0.536,0.2,0.67,0.5,0.2,110.9,-7.2,0.14,0.263
1610612747,LAL,2017-18,0.135,0.606,0.563,0.251,0.99,0.5,0.5,108.4,-1.4,0.082,0.202
1610612747,LAL,2018-19,0.188,0.588,0.56,0.311,2.3,1.3,0.6,107.6,2.0,0.029,0.193
1610612747,LAL,2019-20,0.198,0.577,0.55,0.308,2.62,1.2,0.5,103.6,8.5,0.028,0.191
1610612747,LAL,2020-21,0.191,0.602,0.576,0.31,2.08,1.1,0.6,103.2,9.2,0.02,0.202
1610612747,LAL,2021-22,0.376,0.717,0.688,0.286,0.0,1.5,1.0,40.5,67.8,0.111,0.182
1610612747,LAL,2022-23,0.186,0.627,0.573,0.277,1.21,1.1,2.0,109.5,4.8,0.102,0.248
1610612747,LAL,2023-24,0.169,0.63,0.599,0.285,2.4,1.3,0.5,113.6,3.8,0.026,0.172
1610612747,LAL,2024-25,0.17,0.587,0.536,0.328,2.14,1.8,0.4,110.5,9.1,0.023,0.198
1610612748,MIA,2015-16,0.172,0.629,0.606,0.201,0.21,0.6,3.7,103.5,1.9,0.116,0.282
1610612748,MIA,2016-17,0.163,0.579,0.557,0.223,0.37,0.7,2.1,106.6,2.0,0.115,0.313
1610612748,MIA,2017-18,0.176,0.573,0.542,0.235,0.59,0.7,1.7,105.0,-2.8,0.121,0.317
1610612748,MIA,2018-19,0.162,0.564,0.572,0.215,0.58,0.6,1.9,106.2,0.7,0.139,0.305
1610612748,MIA,2019-20,0.159,0.585,0.474,0.246,2.76,1.8,0.6,108.0,5.2,0.055,0.139
1610612748,MIA,2020-21,0.455,1.0,1.0,0.286,0.0,0.0,0.0,100.0,66.7,0.0,0.25
1610612748,MIA,2021-22,0.164,0.592,0.496,0.26,2.58,1.6,0.5,108.4,6.1,0.055,0.125
1610612748,MIA,2022-23,0.177,0.647,0.56,0.248,3.37,1.8,0.3,113.7,1.2,0.068,0.121
1610612748,MIA,2023-24,0.152,0.576,0.529,0.247,1.72,1.1,0.9,109.3,0.8,0.067,0.242
